,Author,Mid,Date,Rating,timestamp,id_convert,user_convert
164,aaronjbong,tt1951264,23-Nov-13,9.0,1385136000,13,392
165,aaronjbong,tt0816711,1-Jul-13,7.0,1372608000,47,392
166,aaronjbong,tt1981115,2-Nov-13,8.0,1383321600,26,392
167,abcvision,tt1853728,11-Jan-13,10.0,1357833600,54,628
168,abcvision,tt0848228,12-May-12,9.0,1336752000,52,628
169,abcvision,tt0993846,21-Jan-14,10.0,1390233600,37,628
170,abcvision,tt2015381,27-Aug-14,7.0,1409068800,32,628
171,abcvision,tt2267998,8-Nov-14,10.0,1415376000,41,628
172,abcvision,tt1454468,11-Oct-13,6.0,1381420800,24,628
173,abcvision,tt1843866,10-May-14,10.0,1399651200,16,628
174,abcvision,tt2582802,28-Jan-15,8.0,1422374400,43,628
175,abcvision,tt2278388,28-Jan-15,7.0,1422374400,9,628
176,abcvision,tt2084970,28-Jan-15,7.0,1422374400,58,628
177,abcvision,tt1074638,29-Nov-12,10.0,1354118400,8,628
178,abcvision,tt1825683,20-Jun-18,7.0,1529424000,57,628
179,abcvision,tt1386697,9-Aug-16,6.0,1470672000,42,628
180,abcvision,tt1631867,7-Jul-14,10.0,1404662400,12,628
181,abcvision,tt0454876,5-Jan-13,8.0,1357315200,34,628
182,Abdulxoxo,tt0816692,22-Oct-20,9.0,1603296000,44,787
183,Abdulxoxo,tt7286456,20-Dec-20,8.0,1608393600,5,787
184,Abdulxoxo,tt1392190,3-Feb-21,8.0,1612281600,48,787
185,Abdulxoxo,tt2267998,14-Jan-21,8.0,1610553600,41,787
186,Abdulxoxo,tt4154756,5-Feb-21,8.0,1612454400,2,787
187,Abdulxoxo,tt4154796,9-Nov-20,7.0,1604851200,4,787
188,Abdulxoxo,tt2395427,2-Dec-20,8.0,1606838400,20,787
189,Abdulxoxo,tt3498820,20-Feb-21,7.0,1613750400,56,787
190,Abdulxoxo,tt1825683,22-Jan-21,7.0,1611244800,57,787
191,Abdulxoxo,tt1211837,11-Feb-21,7.0,1612972800,46,787
192,Abdulxoxo,tt2543164,9-Jul-20,6.0,1594224000,30,787
193,Abdulxoxo,tt3501632,13-Feb-21,7.0,1613145600,25,787
194,Abhinav009,tt1853728,5-Jan-20,9.0,1578153600,54,774
195,Abhinav009,tt0848228,29-Sep-19,9.0,1569686400,52,774
196,Abhinav009,tt1130884,30-Sep-19,10.0,1569772800,23,774
197,Abhinav009,tt2015381,29-Sep-19,9.0,1569686400,32,774
198,Abhinav009,tt7286456,4-Oct-19,9.0,1570118400,5,774
199,Abhinav009,tt1431045,29-Sep-19,9.0,1569686400,40,774
200,Abhinav009,tt0800369,29-Sep-19,9.0,1569686400,1,774
201,Abhinav009,tt2395427,29-Sep-19,8.0,1569686400,20,774
202,Abhinav009,tt1825683,30-Sep-19,8.0,1569772800,57,774
203,Abhinav009,tt1981115,29-Sep-19,9.0,1569686400,26,774
204,Abhinav009,tt3501632,29-Sep-19,9.0,1569686400,25,774
205,abisio,tt0816692,1-Dec-14,1.0,1417363200,44,549
206,abisio,tt1345836,21-Jul-12,3.0,1342800000,39,549
207,abisio,tt1431045,15-Feb-16,9.0,1455465600,40,549
208,abisio,tt2488496,18-Dec-15,5.0,1450368000,19,549
209,abisio,tt2395427,30-Apr-15,7.0,1430323200,20,549
210,abisio,tt2582802,22-Feb-15,10.0,1424534400,43,549
211,abisio,tt1663202,29-Dec-15,10.0,1451318400,21,549
212,abisio,tt1877832,27-May-14,8.0,1401120000,7,549
213,abisio,tt1074638,14-Nov-12,1.0,1352822400,8,549
214,abisio,tt1170358,13-Dec-13,9.0,1386864000,55,549
215,abouhelier-r,tt0993846,30-Dec-13,8.0,1388332800,37,638
216,abouhelier-r,tt2015381,14-Aug-14,10.0,1407945600,32,638
217,abouhelier-r,tt1431045,10-Feb-16,10.0,1455033600,40,638
218,abouhelier-r,tt1392190,17-May-15,7.0,1431792000,48,638
219,abouhelier-r,tt2267998,11-Oct-14,9.0,1412956800,41,638
220,abouhelier-r,tt2488496,18-Dec-15,10.0,1450368000,19,638
221,abouhelier-r,tt3659388,24-Oct-15,10.0,1445616000,27,638
222,abouhelier-r,tt2395427,30-Apr-15,9.0,1430323200,20,638
223,abouhelier-r,tt1843866,29-Mar-14,10.0,1396022400,16,638
224,abouhelier-r,tt2582802,11-Jan-15,10.0,1420905600,43,638
225,abouhelier-r,tt1663202,24-Feb-16,9.0,1456243200,21,638
226,abouhelier-r,tt2084970,27-Jan-15,9.0,1422288000,58,638
227,abouhelier-r,tt3498820,28-Apr-16,10.0,1461772800,56,638
228,abouhelier-r,tt1877832,21-May-14,10.0,1400601600,7,638
229,abouhelier-r,tt2024544,24-Jan-14,10.0,1390492800,45,638
230,abouhelier-r,tt2975590,25-Mar-16,8.0,1458835200,0,638
231,abouhelier-r,tt1386697,19-Aug-16,9.0,1471536000,42,638
232,abouhelier-r,tt1170358,15-Dec-13,9.0,1387036800,55,638
233,abouhelier-r,tt1631867,13-Jun-14,7.0,1402588800,12,638
234,abouhelier-r,tt2543164,16-Nov-16,10.0,1479225600,30,638
235,achyutaghosh,tt1345836,20-Jul-12,9.0,1342713600,39,391
236,achyutaghosh,tt0848228,27-Apr-12,10.0,1335456000,52,391
237,achyutaghosh,tt2015381,10-Aug-14,10.0,1407600000,32,391
238,achyutaghosh,tt2488496,25-Dec-15,9.0,1450972800,19,391
239,achyutaghosh,tt1392170,25-Mar-12,9.0,1332604800,35,391
240,achyutaghosh,tt4154756,30-Apr-18,9.0,1525017600,2,391
241,achyutaghosh,tt1454468,16-Oct-13,10.0,1381852800,24,391
242,achyutaghosh,tt0903624,16-Dec-12,10.0,1355587200,59,391
243,achyutaghosh,tt1300854,1-May-13,9.0,1367337600,28,391
244,achyutaghosh,tt0770828,16-Jun-13,9.0,1371312000,18,391
245,achyutaghosh,tt1877832,23-May-14,9.0,1400774400,7,391
246,achyutaghosh,tt1074638,1-Nov-12,9.0,1351699200,8,391
247,achyutaghosh,tt1825683,18-Feb-18,10.0,1518883200,57,391
248,achyutaghosh,tt1951264,7-Dec-13,8.0,1386345600,13,391
249,achyutaghosh,tt0816711,22-Jun-13,7.0,1371830400,47,391
250,achyutaghosh,tt1170358,14-Dec-13,9.0,1386950400,55,391
251,achyutaghosh,tt1631867,5-Jun-14,9.0,1401897600,12,391
252,achyutaghosh,tt1981115,9-Nov-13,9.0,1383926400,26,391
253,achyutaghosh,tt3501632,4-Nov-17,10.0,1509724800,25,391
254,aciessi,tt0993846,8-Jan-14,10.0,1389110400,37,417
255,aciessi,tt7286456,6-Oct-19,9.0,1570291200,5,417
256,aciessi,tt1431045,13-Feb-16,8.0,1455292800,40,417
257,aciessi,tt2267998,25-Oct-14,9.0,1414166400,41,417
258,aciessi,tt2488496,19-Dec-15,8.0,1450454400,19,417
259,aciessi,tt1663202,7-Jan-16,8.0,1452096000,21,417
260,aciessi,tt1285016,15-Apr-20,10.0,1586880000,17,417
261,aciessi,tt2096673,20-Jun-15,9.0,1434729600,49,417
262,aciessi,tt1386697,13-Aug-16,4.0,1471017600,42,417
263,aciessi,tt2543164,21-Nov-16,7.0,1479657600,30,417
264,aciessi,tt3501632,8-Nov-17,7.0,1510070400,25,417
265,adamscastlevania2,tt0816692,25-Nov-14,9.0,1416844800,44,95
266,adamscastlevania2,tt0848228,12-Sep-14,7.0,1410451200,52,95
267,adamscastlevania2,tt0993846,8-Sep-14,7.0,1410105600,37,95
268,adamscastlevania2,tt2015381,23-Aug-14,7.0,1408723200,32,95
269,adamscastlevania2,tt1392190,25-May-15,8.0,1432483200,48,95
270,adamscastlevania2,tt2267998,22-Oct-14,8.0,1413907200,41,95
271,adamscastlevania2,tt1392170,27-Aug-14,7.0,1409068800,35,95
272,adamscastlevania2,tt1454468,2-Oct-14,10.0,1412179200,24,95
273,adamscastlevania2,tt3659388,2-Nov-15,7.0,1446393600,27,95
274,adamscastlevania2,tt0435761,26-Dec-14,10.0,1419523200,11,95
275,adamscastlevania2,tt0903624,16-Sep-14,9.0,1410796800,59,95
276,adamscastlevania2,tt2395427,18-May-15,6.0,1431878400,20,95
277,adamscastlevania2,tt1843866,3-Sep-14,7.0,1409673600,16,95
278,adamscastlevania2,tt2582802,20-Jan-15,8.0,1421683200,43,95
279,adamscastlevania2,tt2278388,7-Sep-14,9.0,1410019200,9,95
280,adamscastlevania2,tt0770828,18-Sep-14,5.0,1410969600,18,95
281,adamscastlevania2,tt2084970,2-Dec-14,7.0,1417449600,58,95
282,adamscastlevania2,tt1877832,28-Aug-14,8.0,1409155200,7,95
283,adamscastlevania2,tt2024544,7-Sep-14,10.0,1410019200,45,95
284,adamscastlevania2,tt1392214,17-Nov-14,8.0,1416153600,29,95
285,adamscastlevania2,tt0816711,17-Oct-14,5.0,1413475200,47,95
286,adamscastlevania2,tt1170358,18-Oct-14,8.0,1413561600,55,95
287,adamscastlevania2,tt1631867,8-Sep-14,7.0,1410105600,12,95
288,adamscastlevania2,tt2802144,10-Feb-15,7.0,1423497600,6,95
289,adeckofcards,tt1375666,2-Jun-20,10.0,1591027200,31,352
290,adeckofcards,tt0993846,23-Jun-20,10.0,1592841600,37,352
291,adeckofcards,tt1130884,24-May-20,8.0,1590249600,23,352
292,adeckofcards,tt7286456,19-Jul-20,8.0,1595088000,5,352
293,adeckofcards,tt1392190,13-Jul-20,10.0,1594569600,48,352
294,adeckofcards,tt4154756,25-Jul-20,10.0,1595606400,2,352
295,adeckofcards,tt4154796,13-Jul-20,9.0,1594569600,4,352
296,adeckofcards,tt2278388,2-Jun-20,9.0,1591027200,9,352
297,adeckofcards,tt2084970,21-Jun-20,8.0,1592668800,58,352
298,adeckofcards,tt1285016,23-Jun-20,10.0,1592841600,17,352
299,adeckofcards,tt1392214,19-Sep-20,9.0,1600444800,29,352
300,adeckofcards,tt2543164,23-May-20,10.0,1590163200,30,352
301,adrongardner,tt1375666,18-Jul-10,8.0,1279382400,31,791
302,adrongardner,tt1853728,30-Dec-12,7.0,1356796800,54,791
303,adrongardner,tt0848228,14-May-12,7.0,1336924800,52,791
304,adrongardner,tt2015381,4-Aug-14,7.0,1407081600,32,791
305,adrongardner,tt2267998,25-Dec-15,3.0,1450972800,41,791
306,adrongardner,tt1392170,18-Aug-12,5.0,1345219200,35,791
307,adrongardner,tt1454468,7-Oct-13,5.0,1381075200,24,791
308,adrongardner,tt0903624,16-Dec-12,6.0,1355587200,59,791
309,adrongardner,tt1300854,3-May-13,1.0,1367510400,28,791
310,adrongardner,tt0800369,13-Sep-11,5.0,1315843200,1,791
311,adrongardner,tt1843866,6-Apr-14,3.0,1396713600,16,791
312,adrongardner,tt1663202,8-Jan-16,6.0,1452182400,21,791
313,adrongardner,tt0947798,7-Jan-11,5.0,1294329600,15,791
314,adrongardner,tt1877832,23-May-14,9.0,1400774400,7,791
315,adrongardner,tt1074638,11-Nov-12,6.0,1352563200,8,791
316,adrongardner,tt1285016,23-Jan-11,3.0,1295712000,17,791
317,adrongardner,tt2975590,26-Mar-16,1.0,1458921600,0,791
318,adrongardner,tt0816711,21-Jun-13,6.0,1371744000,47,791
319,adrongardner,tt1170358,16-Dec-13,6.0,1387123200,55,791
320,adrongardner,tt1631867,8-Jun-14,8.0,1402156800,12,791
321,adrongardner,tt2543164,7-Dec-16,6.0,1481040000,30,791
322,agblum,tt0816692,6-Nov-14,8.0,1415203200,44,6
323,agblum,tt2015381,2-Aug-14,8.0,1406908800,32,6
324,agblum,tt1392190,17-May-15,8.0,1431792000,48,6
325,agblum,tt2267998,2-Oct-14,7.0,1412179200,41,6
326,agblum,tt2395427,30-Apr-15,8.0,1430323200,20,6
327,agblum,tt1843866,4-Apr-14,9.0,1396540800,16,6
328,agblum,tt2582802,29-Dec-14,9.0,1419782400,43,6
329,agblum,tt2084970,4-Jan-15,9.0,1420300800,58,6
330,agblum,tt1877832,25-May-14,9.0,1400947200,7,6
331,agblum,tt1631867,15-Jun-14,8.0,1402761600,12,6
332,agblum,tt2802144,14-Feb-15,9.0,1423843200,6,6
333,agmoldham,tt1375666,28-Jul-10,5.0,1280246400,31,11
334,agmoldham,tt0816692,23-Dec-14,6.0,1419264000,44,11
335,agmoldham,tt1853728,13-Feb-13,7.0,1360684800,54,11
336,agmoldham,tt0848228,13-May-12,3.0,1336838400,52,11
337,agmoldham,tt0993846,5-Mar-14,5.0,1393948800,37,11
338,agmoldham,tt7286456,7-Oct-19,8.0,1570377600,5,11
339,agmoldham,tt1431045,23-Mar-16,8.0,1458662400,40,11
340,agmoldham,tt1392190,25-May-15,8.0,1432483200,48,11
341,agmoldham,tt2267998,14-Oct-14,7.0,1413216000,41,11
342,agmoldham,tt2488496,22-Dec-15,7.0,1450713600,19,11
343,agmoldham,tt1392170,22-Apr-12,7.0,1335024000,35,11
344,agmoldham,tt4154756,1-May-18,5.0,1525104000,2,11
345,agmoldham,tt4154796,8-May-19,6.0,1557244800,4,11
346,agmoldham,tt1454468,1-Dec-13,6.0,1385827200,24,11
347,agmoldham,tt3659388,8-Nov-15,7.0,1446912000,27,11
348,agmoldham,tt0435761,20-Jul-10,8.0,1279555200,11,11
349,agmoldham,tt0903624,19-Jan-13,5.0,1358524800,59,11
350,agmoldham,tt1300854,9-May-13,6.0,1368028800,28,11
351,agmoldham,tt2395427,9-May-15,5.0,1431100800,20,11
352,agmoldham,tt1843866,20-Apr-14,5.0,1397923200,16,11
353,agmoldham,tt1228705,25-Sep-10,3.0,1285344000,3,11
354,agmoldham,tt1663202,15-Feb-16,5.0,1455465600,21,11
355,agmoldham,tt0947798,26-Jan-11,6.0,1295971200,15,11
356,agmoldham,tt0770828,28-Jun-13,5.0,1372348800,18,11
357,agmoldham,tt2084970,10-Feb-15,8.0,1423497600,58,11
358,agmoldham,tt0892769,15-May-10,7.0,1273852800,51,11
359,agmoldham,tt3498820,25-May-16,5.0,1464105600,56,11
360,agmoldham,tt1877832,17-Jun-14,6.0,1402934400,7,11
361,agmoldham,tt3315342,31-Mar-17,8.0,1490889600,22,11
362,agmoldham,tt1270798,30-Sep-11,5.0,1317312000,33,11
363,agmoldham,tt2024544,12-Mar-14,6.0,1394553600,45,11
364,agmoldham,tt1504320,9-Jan-11,9.0,1294502400,53,11
365,agmoldham,tt1074638,10-Nov-12,6.0,1352476800,8,11
366,agmoldham,tt1825683,22-Mar-18,6.0,1521648000,57,11
367,agmoldham,tt1285016,9-Nov-10,4.0,1289232000,17,11
368,agmoldham,tt2096673,16-Aug-15,8.0,1439654400,49,11
369,agmoldham,tt1951264,24-Dec-13,5.0,1387814400,13,11
370,agmoldham,tt1392214,2-Mar-14,5.0,1393689600,29,11
371,agmoldham,tt1170358,2-Mar-14,4.0,1393689600,55,11
372,agmoldham,tt1211837,28-Nov-16,6.0,1480262400,46,11
373,agmoldham,tt1631867,27-Jul-14,6.0,1406390400,12,11
374,agmoldham,tt2543164,28-Nov-16,7.0,1480262400,30,11
375,agmoldham,tt2802144,26-Feb-15,7.0,1424880000,6,11
376,agmoldham,tt0454876,19-Jan-13,6.0,1358524800,34,11
377,aharmas,tt1375666,17-Jul-10,7.0,1279296000,31,55
378,aharmas,tt0816692,5-Nov-14,9.0,1415116800,44,55
379,aharmas,tt1345836,20-Jul-12,10.0,1342713600,39,55
380,aharmas,tt1853728,31-Dec-12,6.0,1356883200,54,55
381,aharmas,tt0848228,6-May-12,9.0,1336233600,52,55
382,aharmas,tt0993846,25-Dec-13,1.0,1387900800,37,55
383,aharmas,tt1130884,21-Feb-10,5.0,1266681600,23,55
384,aharmas,tt2015381,1-Aug-14,10.0,1406822400,32,55
385,aharmas,tt1392190,14-May-15,10.0,1431532800,48,55
386,aharmas,tt2267998,2-Oct-14,10.0,1412179200,41,55
387,aharmas,tt2488496,17-Dec-15,6.0,1450281600,19,55
388,aharmas,tt1392170,4-Apr-12,9.0,1333468800,35,55
389,aharmas,tt1454468,4-Oct-13,10.0,1380816000,24,55
390,aharmas,tt1201607,15-Jul-11,10.0,1310659200,38,55
391,aharmas,tt1675434,11-Jul-12,10.0,1341936000,36,55
392,aharmas,tt3659388,17-Oct-15,10.0,1445011200,27,55
393,aharmas,tt0903624,16-Dec-12,9.0,1355587200,59,55
394,aharmas,tt2395427,3-May-15,9.0,1430582400,20,55
